Year,Mo,Dy,Hr,Mn,Sec,Val,Tsunami Cause Code,Tsu SRC,mag,Volcano,Tsu Runup,Doubtful Runup,Country,State,Name,lat,long,Distance from Source,Arrival Day,Arrival Hour,Arrival Min,Travel Hour,Travel Min,Max Water Height,Max Inundation Distance,Type,Per,1st Mtn,Num Deaths,Inf Deaths,Num Injuries,Inf Injuries,Mill Damage,Inf Damage,Num House Destroyed,Inf House Destroyed,Num House Damaged,Inf House Damaged,gid,timestamp,timestamp2
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,OCHIISHI,43.1719,145.5044,177.0,,,,,,,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,OIKAMONAE-GYOBA,42.55,143.517,52.0,,,,,,3.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,OSHIYOROSUKE,41.95,143.217,57.0,4.0,2.0,3.0,0.0,40.0,1.4,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,OTSU,42.683,143.65,62.0,,,,,,2.67,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,PONTOMARI,43.05,144.783,126.0,,,,,,2.58,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,SAKIUME,42.067,143.317,45.0,4.0,1.0,38.0,0.0,15.0,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,SAMANI,42.117,142.933,76.0,4.0,2.0,3.0,0.0,40.0,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,SANUSHIBE,42.117,142.967,73.0,,,,,,1.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,SATSUKOTSU,42.033,143.133,61.0,,,,,,1.7,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,SENHOSHI,45.12,141.22,392.0,4.0,1.0,48.0,0.0,25.0,6.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,SENPOSHI,42.983,144.733,118.0,,,,,,6.54,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,SHIMOCHIKAURA,42.05,143.083,64.0,,,,0.0,40.0,1.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,SHIRANUKA,42.95,144.083,91.0,4.0,1.0,46.0,0.0,23.0,2.7,,1.0,,,,,,,,1.0,,,2.0,1.0,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,SHIZUNAI,42.333,142.367,124.0,4.0,3.0,49.0,2.0,27.0,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,SHOYA,42.033,143.3,47.0,4.0,1.0,43.0,0.0,20.0,1.6,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,TOKACHIKO,42.3,143.333,46.0,,,,,,0.9,,,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,TOKOTAN,43.0,144.867,126.0,4.0,1.0,58.0,0.0,35.0,2.0,,1.0,,,,,,,,2.0,37.0,1.0,100.0,2.0,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,URAKAWA,42.167,142.767,89.0,4.0,1.0,59.0,0.0,37.0,1.8,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,URAKAWA (URAKAWACHO),42.167,142.783,88.0,,,,,,0.75,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,UTABETSU,42.0,143.167,59.0,4.0,2.0,3.0,0.0,40.0,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,UTARO,41.967,143.2,57.0,,,,,,0.9,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,UTOMA,42.133,142.883,80.0,4.0,2.0,30.0,1.0,7.0,1.3,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,HOKKAIDO,YANKEBETSU,41.95,143.22,57.0,4.0,1.0,43.0,0.0,20.0,2.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IBARAKI,MITO,36.3667,140.4667,706.0,4.0,2.0,47.0,1.0,25.0,0.1,,2.0,90.0,R,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IBARAKI,OARAIKO,36.333,140.583,705.0,,,,,,0.1,,2.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,AKASAKI,39.067,141.733,387.0,,,,,,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,AKEDO,39.95,141.967,291.0,,,,,,2.3,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,FUPPUSHI,38.967,141.633,401.0,,,,,,0.8,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,HIRAIGA,39.933,141.95,294.0,4.0,2.0,18.0,0.0,55.0,2.3,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,HIROTA,38.955,141.693,399.0,,,,,,,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,HONGO (SANRIKU),39.15,141.833,375.0,,,,,,0.9,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,HORINAI,40.05,141.867,287.0,,,,,,3.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,HORIUCHI,,,,,,,,,2.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,ISHIHAMA,38.33,141.1,485.0,4.0,2.0,15.0,0.0,52.0,,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,KAMAISHI,39.267,141.883,361.0,4.0,2.0,10.0,0.0,47.0,2.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,KAMAISHI (KAMAISHI CITY),39.267,141.883,361.0,,,,,,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,KANEHAMA,39.6,141.95,326.0,,,,,,2.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,KIRIKIRI,,,,4.0,2.0,10.0,0.0,47.0,,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,KOJIRAHAMA,39.2,141.867,368.0,4.0,1.0,50.0,0.0,27.0,0.9,,1.0,,,,,,,,1.0,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,KUJI,40.183,141.8,278.0,,,,,,2.2,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,MINATO,40.2,141.8,277.0,,,,,,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,MIYAKO,39.65,141.983,319.0,4.0,2.0,,1.0,0.0,0.33,,2.0,25.0,R,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,MIYAKO (MIYAKO CITY),39.633,141.967,322.0,,,,,,,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,MOSHI,39.833,141.983,302.0,,,,,,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,N RIKUZEN,39.3,140.92,402.0,,,,,,2.0,,,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,NAKANO,39.692,141.17,354.0,,,,0.0,50.0,,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,NODA,40.117,141.833,282.0,,,,,,2.2,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,NONOMAE,39.05,141.817,385.0,,,,,,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,OFUNATO,39.017,141.75,391.0,4.0,2.0,15.0,0.0,52.0,,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,OFUNATO (OFUNATO CITY),39.05,141.733,388.0,,,,,,0.8,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,OFUNATOKO,39.067,141.733,387.0,,,,,,0.5,,2.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,OMOTO,39.85,141.983,300.0,,,,,,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,ORIKASA,39.45,141.967,340.0,4.0,2.0,13.0,0.0,50.0,1.8,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,OTANABE,40.0,141.917,289.0,,,,,,2.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,OTOBE,39.6,142.033,322.0,,,,,,1.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,OTSUCHI,39.35,141.917,351.0,,,,,,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,OYAKAWA,40.48,141.8,253.0,,,,,,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,OZUCHI,39.37,141.9,350.0,4.0,2.0,5.0,0.0,42.0,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,RAGA,39.933,141.95,294.0,,,,,,2.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,RIKUCHU (S.),39.3,141.88,358.0,4.0,3.0,10.0,1.0,48.0,2.0,,,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,RYOISHI,39.3,141.9,357.0,4.0,2.0,10.0,0.0,47.0,2.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,RYORI,39.03,141.87,385.0,4.0,2.0,20.0,0.0,57.0,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,SHIMANOKOSHI,39.917,141.95,295.0,,,,,,2.3,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,SHIMOAKKA,40.05,141.85,287.0,,,,,,2.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,SHIMOFUNATO,39.033,141.733,390.0,,,,,,0.7,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,SHIMOHOREI,39.1,141.817,380.0,,,,,,0.7,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,TAKAHAMA,39.6,141.967,325.0,4.0,2.0,29.0,1.0,7.0,1.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,TAMAGAWA,40.083,141.833,285.0,,,,,,2.2,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,TANEICHI,40.4,141.733,263.0,4.0,2.0,24.0,1.0,2.0,1.2,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,TANOHAMA (YAMADACHO),39.417,141.983,342.0,4.0,2.0,10.0,0.0,47.0,1.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,TARO,39.76,141.97,309.0,4.0,1.0,59.0,0.0,37.0,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,TARO (TAROCHO),39.733,141.983,311.0,,,,,,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,TSUGARUISHI,39.583,141.95,327.0,4.0,2.0,15.0,0.0,52.0,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,URAHAMA,39.117,141.817,378.0,4.0,2.0,13.0,0.0,50.0,1.1,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,WAKINOSAWA,39.0,141.667,396.0,,,,,,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,YAGI,40.35,141.767,265.0,4.0,2.0,20.0,0.0,57.0,2.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,YAMADA,39.467,141.95,339.0,4.0,2.0,5.0,0.0,42.0,1.8,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,IWATE,YONA,39.567,142.033,325.0,,,,,,1.2,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,KANAGAWA,YOKOHAMA,35.45,139.65,829.0,4.0,3.0,27.0,2.0,5.0,0.05,,2.0,70.0,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,KOCHI,TOSA-SHIMIZU,32.7792,132.9589,1416.0,,,,,,0.14,,2.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIE,FUNAKOSHI,39.417,141.983,342.0,,,,,,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIE,KUKI,40.133,141.85,280.0,,,,,,2.2,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,ARAHAMA,38.05,140.917,520.0,,,,,,,,2.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,ARAYASHIKI,38.533,141.533,448.0,,,,,,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,AYUKAWA,38.3,141.5,472.0,4.0,2.0,29.0,1.0,7.0,0.2,,2.0,15.0,R,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,AYUKAWA,38.3,141.5,472.0,,,,1.0,7.0,0.8,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,FUNAKOSHI (OKACHI),38.533,141.517,448.0,,,,,,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,HANABUCHI,38.3,141.1,488.0,4.0,3.0,4.0,1.0,42.0,0.4,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,ISATOMAE,38.72,141.52,429.0,4.0,2.0,10.0,0.0,47.0,0.3,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,ISHINOMAKI,38.417,141.267,469.0,4.0,2.0,47.0,1.0,25.0,0.3,,2.0,65.0,R,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,ISHINOMAKI (ISHINOMAKI CITY),38.417,141.317,467.0,,,,,,0.4,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,KANJO,,,,,,,,,0.1,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,KESAISO,38.75,141.533,426.0,4.0,1.0,58.0,0.0,35.0,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,KESENNUMA,38.9,141.583,409.0,,,,,,0.9,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,KOBUCHI,38.317,141.467,472.0,,,,,,0.93,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,KOZUMI,38.367,141.467,467.0,,,,,,1.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,KURAUCHI,38.75,141.52,426.0,4.0,1.0,53.0,0.0,30.0,0.3,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,KUZI,38.48,140.62,492.0,4.0,2.0,20.0,0.0,57.0,2.2,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,MOMONOURA,38.4,141.433,465.0,,,,,,0.9,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,OGINOHAMA,38.367,141.45,467.0,,,,,,0.42,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,OKACHI,38.517,141.467,452.0,4.0,2.0,52.0,1.0,30.0,2.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,ONAGAWA,38.433,141.45,461.0,4.0,2.0,42.0,1.0,20.0,0.55,,2.0,25.0,R,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,ONAGAWA (ONAGAWACHO),38.45,141.45,459.0,,,,1.0,15.0,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,OOYAGAWA,38.367,141.483,466.0,,,,,,1.05,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,OSAWA,35.25,139.87,841.0,4.0,2.0,30.0,1.0,7.0,1.5,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,SAMENOURA,38.383,141.483,465.0,,,,,,1.35,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,SHIOGAMA,38.32,141.0,490.0,4.0,3.0,9.0,1.0,47.0,0.1,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,SHIZUKAWA,38.72,141.45,432.0,4.0,2.0,24.0,1.0,2.0,0.6,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,TADAKOE,38.933,141.633,404.0,,,,,,1.0,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
1952.0,3.0,4.0,1.0,22.0,41.0,4.0,1.0,*,8.1,,*,,JAPAN,MIYAGI,TANIKAWA,38.367,141.5,466.0,,,,,,1.2,,1.0,,,,,,,,,,,,,13,1952-03-04,1952-03-04
